会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
K008_001a,1,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ ,コレ,コレ,0.160,1.308,0.160,1.308,0,B
K008_001a,2,I,IC02_鶴賀,久美ちゃん,クミチャン,久美ちゃん,名詞-固有名詞-人名-名,,,固,,クミチャン,(R 久美)ちゃん ,クミチャン,クミチャン,0.160,1.308,0.160,1.308,1,B
K008_001a,3,I,IC02_鶴賀,注い,ツグ,注ぐ,動詞-一般,五段-ガ行,連用形-イ音便,和,,ツグ,(Y ツイ|注い),ツイ,ツイ,0.160,1.308,0.160,1.308,0,B
K008_001a,4,I,IC02_鶴賀,で,テ,て,助詞-接続助詞,,,和,,デ,で?。,デ,デ,0.160,1.308,0.160,1.308,0,I
K008_001a,5,B,IC03_久美,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,1.365,1.519,1.365,1.519,0,B
K008_001a,6,B,IC03_久美,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,2.132,2.306,2.132,2.306,0,B
K008_001a,7,B,IC03_久美,じゃあ,デ,で,接続詞,,,和,,ジャア,じゃあ,ジャー,ジャー,2.339,3.821,2.339,2.57,0,B
K008_001a,8,I,IC03_久美,深石さん,フカイシサン,深石さん,名詞-固有名詞-人名-姓,,,固,,フカイシサン,(R 深石)さん,フカイシサン,フカイシサン,2.339,3.821,2.9,3.821,1,B
K008_001a,9,I,IC03_久美,に,ニ,に,助詞-格助詞,,,和,,ニ,に。,ニ,ニ,2.339,3.821,2.9,3.821,0,I
K008_001a,10,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,2.873,3.365,2.873,3.365,0,B
K008_001a,11,B,IC01_深石,すいません,スミマセン,済みません,感動詞-一般,,,和,,スイマセヌ,すいません。,スイマセン,スイマセン,3.365,4.036,3.365,4.036,0,B
K008_001a,12,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,3.483,3.800,3.483,3.800,0,B
K008_001a,13,B,IC01_深石,ありがとう,アリガトウ,有り難う,感動詞-一般,,,和,,アリガトウ,ありがとう,アリガトー,アリガトー,4.036,5.503,4.036,5.503,0,B
K008_001a,14,I,IC01_深石,ござい,ゴザル,御座る,動詞-一般,五段-ラ行,連用形-イ音便,混,,ゴザル,ござい,ゴザイ,ゴザイ,4.036,5.503,4.036,5.503,0,B
K008_001a,15,I,IC01_深石,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ま:(T す)。,マス,マース,4.036,5.503,4.036,5.503,0,I
K008_001a,16,B,IC01_深石,すいません,スミマセン,済みません,感動詞-一般,,,和,,スイマセヌ,すいません。,スイマセン,スイマセン,11.669,12.487,11.669,12.487,0,B
K008_001a,17,B,IC03_久美,おー,オオ,おお,感動詞-一般,,,和,,オオ,(T おー)。,オー,オー,12.046,12.265,12.046,12.265,0,B
K008_001a,18,B,IC03_久美,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,12.390,12.475,12.390,12.475,0,B
K008_001a,19,B,IC03_久美,じゃ,デ,で,接続詞,,,和,,ジャ,じゃ ,ジャ,ジャ,12.475,14.517,12.475,14.517,0,B
K008_001a,20,I,IC03_久美,わたし,ワタシ,私,代名詞,,,和,,ワタシ,わたし ,ワタシ,ワタシ,12.475,14.517,12.475,14.517,0,B
K008_001a,21,I,IC03_久美,わたし,ワタシ,私,代名詞,,,和,,ワタシ,わたし,ワタシ,ワタシ,12.475,14.517,12.475,14.517,0,B
K008_001a,22,I,IC03_久美,も,モ,も,助詞-係助詞,,,和,,モ,も,モ,モ,12.475,14.517,12.475,14.517,0,I
K008_001a,23,I,IC03_久美,少し,スコシ,少し,副詞,,,和,,スコシ,少し,スコシ,スコシ,12.475,14.517,12.475,14.517,0,B
K008_001a,24,I,IC03_久美,いただこっ,イタダク,頂く,動詞-一般,五段-カ行,意志推量形,和,,イタダク,いただこっ,イタダコッ,イタダコッ,12.475,14.517,12.475,14.517,0,B
K008_001a,25,I,IC03_久美,か,カ,か,助詞-終助詞,,,和,,カ,か,カ,カ,12.475,14.517,12.475,14.517,0,I
K008_001a,26,I,IC03_久美,な,ナ,な,助詞-終助詞,,,和,,ナ,な。,ナ,ナ,12.475,14.517,12.475,14.517,0,I
K008_001a,27,B,IC01_深石,じゃあ,デ,で,接続詞,,,和,,ジャア,じゃあ。,ジャー,ジャー,12.583,12.794,12.583,12.794,0,B
K008_001a,28,B,IC01_深石,どれ,ドレ,何れ,代名詞,,,和,,ドレ,(U どれ)。,ドレ,ドレ,13.065,13.389,13.065,13.389,0,B
K008_001a,29,B,IC01_深石,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい,ハイ,ハイ,13.782,15.055,13.782,14.057,0,B
K008_001a,30,I,IC01_深石,はーい,ハイ,はい,感動詞-一般,,,和,,ハアイ,はーい。,ハーイ,ハーイ,13.782,15.055,14.125,15.055,0,B
K008_001a,31,B,IC03_久美,最初,サイショ,最初,名詞-普通名詞-一般,,,漢,,サイショ,最初,サイショ,サイショ,14.517,16.049,14.517,15.041,0,B
K008_001a,32,I,IC03_久美,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,14.517,16.049,14.517,15.041,0,I
K008_001a,33,I,IC03_久美,ノンアル,ノンアル,ノンアル,名詞-普通名詞-一般,,,外,,ノンアル,ノン(L アル),ノンアル,ノンアル,14.517,16.049,15.359,16.049,0,B
K008_001a,34,I,IC03_久美,で,デ,で,助詞-格助詞,,,和,,デ,で。,デ,デ,14.517,16.049,15.359,16.049,0,I
K008_001a,35,B,IC03_久美,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,16.321,16.416,16.321,16.416,0,B
K008_001a,36,B,IC03_久美,すきっ腹,スキバラ,空き腹,名詞-普通名詞-一般,,,和,,スキッパラ,すきっ腹,スキッパラ,スキッパラ,16.416,17.369,16.416,17.369,0,B
K008_001a,37,I,IC03_久美,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,(L だ,ダ,ダ,16.416,17.369,16.416,17.369,0,I
K008_001a,38,I,IC03_久美,から,カラ,から,助詞-接続助詞,,,和,,カラ,から)。,カラ,カラ,16.416,17.369,16.416,17.369,0,I
K008_001a,39,B,IC01_深石,はーい,ハイ,はい,感動詞-一般,,,和,,ハアイ,(T はーい)。,ハーイ,ハーイ,16.581,17.164,16.581,17.164,0,B
K008_001a,40,B,IC01_深石,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,17.390,18.542,17.390,18.542,0,B
K008_001a,41,I,IC01_深石,です,デス,です,助動詞,助動詞-デス,終止形-一般,和,,デス,です,デス,デス,17.390,18.542,17.390,18.542,0,I
K008_001a,42,I,IC01_深石,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,17.390,18.542,17.390,18.542,0,I
K008_001a,43,I,IC01_深石,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,17.390,18.542,17.390,18.542,0,I
K008_001a,44,B,IC03_久美,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,17.767,18.071,17.767,18.071,0,B
K008_001a,45,B,IC01_深石,＃,,,言いよどみ,,,,,,(D ＃) ,＃,＃,21.621,22.391,21.621,22.391,0,B
K008_001a,46,I,IC01_深石,こんな,コンナ,こんな,連体詞,,,和,,コンナ,こんな,コンナ,コンナ,21.621,22.391,21.621,22.391,0,B
K008_001a,47,I,IC01_深石,もん,モノ,物,名詞-普通名詞-一般,,,和,,モン,もん?。,モン,モン,21.621,22.391,21.621,22.391,0,B
K008_001a,48,B,IC02_鶴賀,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,22.471,25.260,22.471,23.305,0,B
K008_001a,49,I,IC02_鶴賀,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,22.471,25.260,22.471,23.305,0,I
K008_001a,50,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:,ネ,ネー,22.471,25.260,22.471,23.305,0,I
K008_001a,51,I,IC02_鶴賀,ビ,,,言いよどみ,,,,,,(D ビ),ビ,ビ,22.471,25.260,24.2,24.507,0,B
K008_001a,52,I,IC02_鶴賀,ビール,ビール,ビール,名詞-普通名詞-一般,,,外,beer,ビール,ビール,ビール,ビール,22.471,25.260,24.673,25.260,0,B
K008_001a,53,I,IC02_鶴賀,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,22.471,25.260,24.673,25.260,0,I
K008_001a,54,I,IC02_鶴賀,いく,イク,行く,動詞-一般,五段-カ行,終止形-一般,和,,イク,いく。,イク,イク,22.471,25.260,24.673,25.260,0,B
K008_001a,55,B,IC01_深石,もう,モウ,もう,副詞,,,和,,モウ,もう,モー,モー,22.851,23.337,22.851,23.337,0,B
K008_001a,56,I,IC01_深石,ちょっと,チョット,一寸,副詞,,,和,,チョット,ちょっと。,チョット,チョット,22.851,23.337,22.851,23.337,0,B
K008_001a,57,B,IC01_深石,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,23.337,23.448,23.337,23.448,0,B
K008_001a,58,B,IC01_深石,ごめんなさい,ゴメンナサイ,御免為さい,感動詞-一般,,,混,,ゴメンナサル,ごめんなさい,ゴメンナサイ,ゴメンナサイ,23.448,24.111,23.448,24.111,0,B
K008_001a,59,I,IC01_深石,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,23.448,24.111,23.448,24.111,0,I
K008_001a,60,B,IC03_久美,すいません,スミマセン,済みません,感動詞-一般,,,和,,スイマセヌ,(T すいません)。,スイマセン,スイマセン,23.847,24.501,23.847,24.501,0,B
K008_001a,61,B,IC01_深石,どっち,ドチラ,何方,代名詞,,,和,,ドッチ,どっち:?。,ドッチ,ドッチー,24.920,25.288,24.920,25.288,0,B
K008_001a,62,B,IC01_深石,ん,ン,ん,感動詞-一般,,,和,,ン,ん。,ン,ン,25.348,25.437,25.348,25.437,0,B
K008_001a,63,B,IC01_深石,ビール,ビール,ビール,名詞-普通名詞-一般,,,外,beer,ビール,ビール,ビール,ビール,25.556,25.978,25.556,25.978,0,B
K008_001a,64,I,IC01_深石,で,デ,で,助詞-格助詞,,,和,,デ,で。,デ,デ,25.556,25.978,25.556,25.978,0,I
K008_001a,65,B,IC03_久美,すいません,スミマセン,済みません,感動詞-一般,,,和,,スイマセヌ,すいま(T (U せん))。,スイマセン,スイマセン,25.628,26.097,25.628,26.097,0,B
K008_001a,66,B,IC02_鶴賀,ビ,,,言いよどみ,,,,,,(D ビ) ,ビ,ビ,25.883,26.646,25.883,26.646,0,B
K008_001a,67,I,IC02_鶴賀,ビール,ビール,ビール,名詞-普通名詞-一般,,,外,beer,ビール,ビール,ビール,ビール,25.883,26.646,25.883,26.646,0,B
K008_001a,68,I,IC02_鶴賀,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,25.883,26.646,25.883,26.646,0,I
K008_001a,69,I,IC02_鶴賀,いく,イク,行く,動詞-一般,五段-カ行,終止形-一般,和,,イク,(U いく)。,イク,イク,25.883,26.646,25.883,26.646,0,B
K008_001a,70,B,IC03_久美,もう,モウ,もう,副詞,,,和,,モウ,もう,モー,モー,26.379,28.627,26.379,28.627,0,B
K008_001a,71,I,IC03_久美,少し,スコシ,少し,副詞,,,和,,スコシ,少し,スコシ,スコシ,26.379,28.627,26.379,28.627,0,B
K008_001a,72,I,IC03_久美,だけ,ダケ,だけ,助詞-副助詞,,,和,,ダケ,だけ ,ダケ,ダケ,26.379,28.627,26.379,28.627,0,I
K008_001a,73,I,IC03_久美,これ,コレ,此れ,代名詞,,,和,,コレ,これ ,コレ,コレ,26.379,28.627,26.379,28.627,0,B
K008_001a,74,I,IC03_久美,上げ,アゲル,上げる,動詞-一般,下一段-ガ行,連用形-一般,和,,アゲル,上げ,アゲ,アゲ,26.379,28.627,26.379,28.627,0,B
K008_001a,75,I,IC03_久美,てもらっ,テモラウ,てもらう,助動詞,五段-ワア行,連用形-促音便,和,,テモラウ,てもらっ,テモラッ,テモラッ,26.379,28.627,26.379,28.627,0,I
K008_001a,76,I,IC03_久美,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,26.379,28.627,26.379,28.627,0,I
K008_001a,77,I,IC03_久美,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい?。,イー,イー,26.379,28.627,26.379,28.627,0,B
K008_001a,78,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,27.921,28.054,27.921,28.054,0,B
K008_001a,79,B,IC02_鶴賀,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,28.054,28.503,28.054,28.503,0,B
K008_001a,80,I,IC02_鶴賀,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ。,ヨ,ヨ,28.054,28.503,28.054,28.503,0,I
K008_001a,81,B,IC03_久美,ごめん,ゴメン,御免,名詞-普通名詞-一般,,,漢,,ゴメン,ごめん,ゴメン,ゴメン,28.662,29.128,28.662,29.128,0,B
K008_001a,82,I,IC03_久美,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,28.662,29.128,28.662,29.128,0,I
K008_001a,83,B,IC02_鶴賀,でも,デモ,でも,接続詞,,,和,,デモ,でも ,デモ,デモ,29.347,30.880,29.347,30.880,0,B
K008_001a,84,I,IC02_鶴賀,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,29.347,30.880,29.347,30.880,0,B
K008_001a,85,I,IC02_鶴賀,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,29.347,30.880,29.347,30.880,0,I
K008_001a,86,I,IC02_鶴賀,声,コエ,声,名詞-普通名詞-一般,,,和,,コエ,声 ,コエ,コエ,29.347,30.880,29.347,30.880,0,B
K008_001a,87,I,IC02_鶴賀,大きい,オオキイ,大きい,形容詞-一般,形容詞,終止形-一般,和,,オオキイ,大きい,オーキー,オーキー,29.347,30.880,29.347,30.880,0,B
K008_001a,88,I,IC02_鶴賀,から,カラ,から,助詞-接続助詞,,,和,,カラ,から,カラ,カラ,29.347,30.880,29.347,30.880,0,I
K008_001a,89,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,29.347,30.880,29.347,30.880,0,I
K008_001a,90,B,IC03_久美,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,30.794,31.142,30.794,31.142,0,B
K008_001a,91,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,31.817,33.307,31.817,32.08,0,B
K008_001a,92,I,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,31.817,33.307,32.499,33.307,0,B
K008_001a,93,I,IC02_鶴賀,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,31.817,33.307,32.499,33.307,0,I
K008_001a,94,I,IC02_鶴賀,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,31.817,33.307,32.499,33.307,0,B
K008_001a,95,I,IC02_鶴賀,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な,ナ,ナ,31.817,33.307,32.499,33.307,0,I
K008_001a,96,I,IC02_鶴賀,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ?。,ンダ,ンダ,31.817,33.307,32.499,33.307,0,I
K008_001a,97,B,IC03_久美,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,31.894,32.158,31.894,32.158,0,B
K008_001a,98,B,IC03_久美,これ,コレ,此れ,代名詞,,,和,,コレ,これ ,コレ,コレ,33.209,34.347,33.209,34.347,0,B
K008_001a,99,I,IC03_久美,ホワイトビール,ホワイトビール,ホワイトビール,名詞-普通名詞-一般,,,外,,ホワイトビール,ホワイトビール。,ホワイトビール,ホワイトビール,33.209,34.347,33.209,34.347,0,B
K008_001a,100,B,IC02_鶴賀,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,34.724,34.940,34.724,34.940,0,B
K008_001a,101,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ ,コレ,コレ,35.389,36.371,35.389,36.371,0,B
K008_001a,102,I,IC02_鶴賀,こう,コウ,こう,副詞,,,和,,コウ,こう,コー,コー,35.389,36.371,35.389,36.371,0,B
K008_001a,103,I,IC02_鶴賀,なっ,ナル,成る,動詞-一般,五段-ラ行,連用形-促音便,和,,ナル,なっ,ナッ,ナッ,35.389,36.371,35.389,36.371,0,B
K008_001a,104,I,IC02_鶴賀,てん,テル,てる,助動詞,下一段-タ行,連体形-撥音便,和,,テル,てん,テン,テン,35.389,36.371,35.389,36.371,0,I
K008_001a,105,I,IC02_鶴賀,の,ノ,の,助詞-準体助詞,,,和,,ノ,の,ノ,ノ,35.389,36.371,35.389,36.371,0,I
K008_001a,106,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね?。,ネ,ネ,35.389,36.371,35.389,36.371,0,I
K008_001a,107,B,IC03_久美,ベルギービール,ベルギービール,ベルギービール,名詞-普通名詞-一般,,,混,,ベルギービール,ベルギービール。,ベルギービール,ベルギービール,36.410,37.089,36.410,37.089,0,B
K008_001a,108,B,IC02_鶴賀,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,37.075,37.673,37.075,37.673,0,B
K008_001a,109,B,IC03_久美,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,37.089,37.673,37.089,37.673,0,B
K008_001a,110,I,IC03_久美,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,37.089,37.673,37.089,37.673,0,B
K008_001a,111,I,IC03_久美,そう,ソウ,そう,副詞,,,和,,ソウ,そう。,ソー,ソー,37.089,37.673,37.089,37.673,0,B
K008_001a,112,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー。,アー,アー,37.568,38.725,37.568,38.725,0,B
K008_001a,113,B,IC03_久美,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,38.795,40.670,38.795,40.670,0,B
K008_001a,114,I,IC03_久美,か,カ,か,助詞-副助詞,,,和,,カ,か ,カ,カ,38.795,40.670,38.795,40.670,0,I
K008_001a,115,I,IC03_久美,珍しい,メズラシイ,珍しい,形容詞-一般,形容詞,終止形-一般,和,,メズラシイ,珍(L しい,メズラシー,メズラシー,38.795,40.670,38.795,40.670,0,B
K008_001a,116,I,IC03_久美,か,カ,か,助詞-終助詞,,,和,,カ,か,カ,カ,38.795,40.670,38.795,40.670,0,I
K008_001a,117,I,IC03_久美,な,ナ,な,助詞-終助詞,,,和,,ナ,な ,ナ,ナ,38.795,40.670,38.795,40.670,0,I
K008_001a,118,I,IC03_久美,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,38.795,40.670,38.795,40.670,0,I
K008_001a,119,I,IC03_久美,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,38.795,40.670,38.795,40.670,0,I
K008_001a,120,I,IC03_久美,思っ,オモウ,思う,動詞-一般,五段-ワア行,連用形-促音便,和,,オモウ,思っ,オモッ,オモッ,38.795,40.670,38.795,40.670,0,B
K008_001a,121,I,IC03_久美,て,テ,て,助詞-接続助詞,,,和,,テ,て)。,テ,テ,38.795,40.670,38.795,40.670,0,I
K008_001a,122,B,IC02_鶴賀,じゃ,デ,で,接続詞,,,和,,ジャ,じゃ ,ジャ,ジャ,38.797,39.681,38.797,39.681,0,B
K008_001a,123,I,IC02_鶴賀,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,38.797,39.681,38.797,39.681,0,B
K008_001a,124,I,IC02_鶴賀,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,38.797,39.681,38.797,39.681,0,I
K008_001a,125,I,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,38.797,39.681,38.797,39.681,0,B
K008_001a,126,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に。,ニ,ニ,38.797,39.681,38.797,39.681,0,I
K008_001a,127,B,IC01_深石,あー,アア,ああ,感動詞-一般,,,和,,アア,あー ,アー,アー,38.961,39.551,38.961,39.551,0,B
K008_001a,128,I,IC01_深石,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,38.961,39.551,38.961,39.551,0,B
K008_001a,129,B,IC02_鶴賀,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,39.984,40.244,39.984,40.244,0,B
K008_001a,130,B,IC02_鶴賀,あたし,ワタシ,私,代名詞,,,和,,アタシ,あたし,アタシ,アタシ,40.244,41.064,40.244,41.064,0,B
K008_001a,131,I,IC02_鶴賀,は,ハ,は,助詞-係助詞,,,和,,ハ,は,ワ,ワ,40.244,41.064,40.244,41.064,0,I
K008_001a,132,I,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,40.244,41.064,40.244,41.064,0,B
K008_001a,133,I,IC02_鶴賀,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,40.244,41.064,40.244,41.064,0,I
K008_001a,134,I,IC02_鶴賀,しよ,スル,する,動詞-一般,サ行変格,意志推量形,和,,スル,しよ。,シヨ,シヨ,40.244,41.064,40.244,41.064,0,B
K008_001a,135,B,IC03_久美,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,41.186,41.432,41.186,41.432,0,B
K008_001a,136,B,IC02_鶴賀,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,41.202,41.430,41.202,41.430,0,B
K008_001a,137,B,IC02_鶴賀,よしー,ヨシ,よし,感動詞-一般,,,和,,ヨシイ,(U よしー)。,ヨシー,ヨシー,42.542,43.211,42.542,43.211,0,B
K008_001a,138,B,IC03_久美,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,43.254,43.393,43.254,43.393,0,B
K008_001a,139,B,IC03_久美,じゃあ,デ,で,接続詞,,,和,,ジャア,じゃあ ,ジャー,ジャー,43.393,44.082,43.393,44.082,0,B
K008_001a,140,I,IC03_久美,注ぎ,ツグ,注ぐ,動詞-一般,五段-ガ行,連用形-一般,和,,ツグ,(Y ツギ|注ぎ),ツギ,ツギ,43.393,44.082,43.393,44.082,0,B
K008_001a,141,I,IC03_久美,ます,マス,ます,助動詞,助動詞-マス,終止形-一般,和,,マス,ます。,マス,マス,43.393,44.082,43.393,44.082,0,I
K008_001a,142,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,44.199,44.320,44.199,44.320,0,B
K008_001a,143,B,IC02_鶴賀,ほんと,ホントウ,本当,名詞-普通名詞-一般,,,漢,,ホント,ほんと?。,ホント,ホント,44.320,44.632,44.320,44.632,0,B
K008_001a,144,B,IC03_久美,はい,ハイ,はい,感動詞-一般,,,和,,ハイ,はい。,ハイ,ハイ,44.624,44.877,44.624,44.877,0,B
K008_001a,145,B,IC02_鶴賀,でも,デモ,でも,接続詞,,,和,,デモ,でも。,デモ,デモ,44.632,44.870,44.632,44.870,0,B
K008_001a,146,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,44.935,45.001,44.935,45.001,0,B
K008_001a,147,B,IC02_鶴賀,いい,ヨイ,良い,形容詞-一般,形容詞,連体形-一般,和,,イイ,いい,イー,イー,45.001,45.357,45.001,45.357,0,B
K008_001a,148,I,IC02_鶴賀,の,ノ,の,助詞-終助詞,,,和,,ノ,の?。,ノ,ノ,45.001,45.357,45.001,45.357,0,I
K008_001a,149,B,IC02_鶴賀,申し訳,モウシワケ,申し訳,名詞-普通名詞-一般,,,和,,モウシワケ,申し訳,モーシワケ,モーシワケ,45.357,46.127,45.357,46.127,0,B
K008_001a,150,I,IC02_鶴賀,ない,ナイ,無い,形容詞-一般,形容詞,終止形-一般,和,,ナイ,ない,ナイ,ナイ,45.357,46.127,45.357,46.127,0,B
K008_001a,151,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,45.357,46.127,45.357,46.127,0,I
K008_001a,152,B,IC03_久美,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,45.380,45.543,45.380,45.543,0,B
K008_001a,153,B,IC02_鶴賀,んで,デ,で,接続詞,,,和,,ンデ,ん:で。,ンデ,ンーデ,46.817,47.221,46.817,47.221,0,B
K008_001a,154,B,IC02_鶴賀,あ,アッ,あっ,感動詞-一般,,,和,,ア,あ。,ア,ア,47.275,47.375,47.275,47.375,0,B
K008_001a,155,B,IC02_鶴賀,これ,コレ,此れ,代名詞,,,和,,コレ,これ,コレ,コレ,47.448,48.170,47.448,48.170,0,B
K008_001a,156,I,IC02_鶴賀,開けよう,アケル,開ける,動詞-一般,下一段-カ行,意志推量形,和,,アケル,開けよう,アケヨー,アケヨー,47.448,48.170,47.448,48.170,0,B
K008_001a,157,I,IC02_鶴賀,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね?。,ネ,ネ,47.448,48.170,47.448,48.170,0,I
K008_001a,158,B,IC02_鶴賀,せっかく,セッカク,折角,副詞,,,漢,,セッカク,せっかく,セッカク,セッカク,48.223,49.084,48.223,49.084,0,B
K008_001a,159,I,IC02_鶴賀,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,48.223,49.084,48.223,49.084,0,I
K008_001a,160,I,IC02_鶴賀,から,カラ,から,助詞-接続助詞,,,和,,カラ,から。,カラ,カラ,48.223,49.084,48.223,49.084,0,I
K008_001a,161,B,IC01_深石,ん,ン,ん,感動詞-一般,,,和,,ン,ん。,ン,ン,48.273,48.404,48.273,48.404,0,B
K008_001a,162,B,IC01_深石,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,48.404,48.701,48.404,48.701,0,B
K008_001a,163,B,IC01_深石,開け,アケル,開ける,動詞-一般,下一段-カ行,連用形-一般,和,,アケル,(T 開け),アケ,アケ,49.261,49.910,49.261,49.910,0,B
K008_001a,164,I,IC01_深石,ましょう,マス,ます,助動詞,助動詞-マス,意志推量形,和,,マス,ましょう。,マショー,マショー,49.261,49.910,49.261,49.910,0,I
K008_001a,165,B,IC02_鶴賀,ンム,,,言いよどみ,,,,,,(D ンム) ,ンム,ンム,52.746,54.711,52.746,54.711,0,B
K008_001a,166,I,IC02_鶴賀,きょう,キョウ,今日,名詞-普通名詞-一般,,,和,,キョウ,きょう,キョー,キョー,52.746,54.711,52.746,54.711,0,B
K008_001a,167,I,IC02_鶴賀,だ,ダ,だ,助動詞,助動詞-ダ,終止形-一般,和,,ダ,だ,ダ,ダ,52.746,54.711,52.746,54.711,0,I
K008_001a,168,I,IC02_鶴賀,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,52.746,54.711,52.746,54.711,0,I
K008_001a,169,I,IC02_鶴賀,ム,,,言いよどみ,,,,,,(D ム) ,ム,ム,52.746,54.711,52.746,54.711,0,B
K008_001a,170,I,IC02_鶴賀,ム,,,言いよどみ,,,,,,(D ム),ム,ム,52.746,54.711,52.746,54.711,0,B
