会話ID,長単位連番,文頭フラグ,話者ラベル,書字形,語彙素読み,語彙素,品詞,活用型,活用形,語種,語彙素細分類,語形,タグ付き書字形,発音形出現形,発音,発話単位の開始時刻,発話単位の終了時刻,転記単位の開始時刻,転記単位の終了時刻,仮名,文節頭フラグ
C001_003,1441,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,443.322,456.022,443.322,446.304,0,I
C001_003,1442,I,IC01_玲子,柴ちゃん,シバチャン,柴ちゃん,名詞-固有名詞-人名-姓,,,固,,シバチャン,(R 柴)ちゃん,シバチャン,シバチャン,443.322,456.022,443.322,446.304,1,B
C001_003,1443,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,443.322,456.022,443.322,446.304,0,I
C001_003,1444,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,443.322,456.022,443.322,446.304,0,I
C001_003,1445,I,IC01_玲子,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,443.322,456.022,443.322,446.304,0,I
C001_003,1446,I,IC01_玲子,も,モ,も,助詞-係助詞,,,和,,モ,も:,モ,モー,443.322,456.022,443.322,446.304,0,I
C001_003,1447,I,IC01_玲子,来,クル,来る,動詞-一般,カ行変格,連用形-一般,和,,クル,来,キ,キ,443.322,456.022,443.322,446.304,0,B
C001_003,1448,I,IC01_玲子,た,タ,た,助動詞,助動詞-タ,連体形-一般,和,,タ,た,タ,タ,443.322,456.022,443.322,446.304,0,I
C001_003,1449,I,IC01_玲子,時,トキ,時,名詞-普通名詞-一般,,,和,,トキ,時,トキ,トキ,443.322,456.022,443.322,446.304,0,B
C001_003,1450,I,IC01_玲子,に,ニ,に,助詞-格助詞,,,和,,ニ,に:,ニ,ニー,443.322,456.022,443.322,446.304,0,I
C001_003,1451,I,IC01_玲子,いや,イヤ,いや,感動詞-一般,,,和,,イヤ,いや ,イヤ,イヤ,443.322,456.022,446.878,453.504,0,B
C001_003,1452,I,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,443.322,456.022,446.878,453.504,0,B
C001_003,1453,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,443.322,456.022,446.878,453.504,0,I
C001_003,1454,I,IC01_玲子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ:,サ,サー,443.322,456.022,446.878,453.504,0,I
C001_003,1455,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,443.322,456.022,446.878,453.504,0,I
C001_003,1456,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,443.322,456.022,446.878,453.504,0,I
C001_003,1457,I,IC01_玲子,言っ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,イウ,言っ,イッ,イッ,443.322,456.022,446.878,453.504,0,B
C001_003,1458,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,443.322,456.022,446.878,453.504,0,I
C001_003,1459,I,IC01_玲子,スイーツプロジェクト,スイートプロジェクト,スイートプロジェクト,名詞-普通名詞-一般,,,外,,スイーツプロジェクト,スイーツプロジェクト,スイーツプロジェクト,スイーツプロジェクト,443.322,456.022,446.878,453.504,0,B
C001_003,1460,I,IC01_玲子,やれ,ヤル,遣る,動詞-一般,五段-ラ行,命令形,和,,ヤル,やれ,ヤレ,ヤレ,443.322,456.022,446.878,453.504,0,B
C001_003,1461,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,443.322,456.022,446.878,453.504,0,I
C001_003,1462,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,443.322,456.022,446.878,453.504,0,I
C001_003,1463,I,IC01_玲子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,443.322,456.022,446.878,453.504,0,B
C001_003,1464,I,IC01_玲子,お達し,オタッシ,御達し,名詞-普通名詞-一般,,,混,,オタッシ,お達し,オタッシ,オタッシ,443.322,456.022,446.878,453.504,0,B
C001_003,1465,I,IC01_玲子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,443.322,456.022,446.878,453.504,0,I
C001_003,1466,I,IC01_玲子,来,クル,来る,動詞-一般,カ行変格,連用形-一般,和,,クル,来,キ,キ,443.322,456.022,446.878,453.504,0,B
C001_003,1467,I,IC01_玲子,ちゃっ,チャウ,ちゃう,助動詞,五段-ワア行,連用形-促音便,和,,チャウ,ちゃっ,チャッ,チャッ,443.322,456.022,446.878,453.504,0,I
C001_003,1468,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,443.322,456.022,446.878,453.504,0,I
C001_003,1469,I,IC01_玲子,さ,サ,さ,助詞-終助詞,,,和,,サ,さ:,サ,サー,443.322,456.022,446.878,453.504,0,I
C001_003,1470,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,443.322,456.022,446.878,453.504,0,I
C001_003,1471,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,443.322,456.022,446.878,453.504,0,I
C001_003,1472,I,IC01_玲子,言っ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,イウ,言っ,イッ,イッ,443.322,456.022,446.878,453.504,0,B
C001_003,1473,I,IC01_玲子,て,テ,て,助詞-接続助詞,,,和,,テ,て ,テ,テ,443.322,456.022,446.878,453.504,0,I
C001_003,1474,I,IC01_玲子,スイーツ,スイート,スイート,名詞-普通名詞-一般,,,外,sweet,スイーツ,スイーツ,スイーツ,スイーツ,443.322,456.022,446.878,453.504,0,B
C001_003,1475,I,IC01_玲子,全然,ゼンゼン,全然,副詞,,,漢,,ゼンゼン,全然,ゼンゼン,ゼンゼン,443.322,456.022,446.878,453.504,0,B
C001_003,1476,I,IC01_玲子,わかん,ワカル,分かる,動詞-一般,五段-ラ行,未然形-撥音便,和,,ワカル,わかん,ワカン,ワカン,443.322,456.022,446.878,453.504,0,B
C001_003,1477,I,IC01_玲子,ない,ナイ,ない,助動詞,助動詞-ナイ,連体形-一般,和,,ナイ,ない,ナイ,ナイ,443.322,456.022,446.878,453.504,0,I
C001_003,1478,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,443.322,456.022,446.878,453.504,0,I
C001_003,1479,I,IC01_玲子,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,443.322,456.022,446.878,453.504,0,I
C001_003,1480,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね,ネ,ネ,443.322,456.022,446.878,453.504,0,I
C001_003,1481,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,443.322,456.022,446.878,453.504,0,I
C001_003,1482,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,443.322,456.022,446.878,453.504,0,I
C001_003,1483,I,IC01_玲子,話し,ハナシ,話,名詞-普通名詞-一般,,,和,,ハナシ,話し,ハナシ,ハナシ,443.322,456.022,446.878,453.504,0,B
C001_003,1484,I,IC01_玲子,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,443.322,456.022,446.878,453.504,0,I
C001_003,1485,I,IC01_玲子,し,スル,する,動詞-一般,サ行変格,連用形-一般,和,,スル,し,シ,シ,443.322,456.022,446.878,453.504,0,B
C001_003,1486,I,IC01_玲子,たら,タ,た,助動詞,助動詞-タ,仮定形-一般,和,,タ,たら,タラ,タラ,443.322,456.022,446.878,453.504,0,I
C001_003,1487,I,IC01_玲子,え,エー,えー,感動詞-フィラー,,,和,,エ,え ,エ,エ,443.322,456.022,454.09,456.022,0,B
C001_003,1488,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,もう,モー,モー,443.322,456.022,454.09,456.022,0,B
C001_003,1489,I,IC01_玲子,岩牡蠣,イワガキ,岩牡蠣,名詞-普通名詞-一般,,,和,,イワガキ,(R 岩牡蠣),イワガキ,イワガキ,443.322,456.022,454.09,456.022,1,B
C001_003,1490,I,IC01_玲子,で,デ,で,助詞-格助詞,,,和,,デ,で,デ,デ,443.322,456.022,454.09,456.022,0,I
C001_003,1491,I,IC01_玲子,いい,ヨイ,良い,形容詞-一般,形容詞,終止形-一般,和,,イイ,いい,イー,イー,443.322,456.022,454.09,456.022,0,B
C001_003,1492,I,IC01_玲子,じゃん,ジャン,じゃん,助詞-終助詞,,,和,,ジャン,じゃん ,ジャン,ジャン,443.322,456.022,454.09,456.022,0,I
C001_003,1493,I,IC01_玲子,岩牡蠣スフレ,イワガキスフレ,岩牡蠣スフレ,名詞-普通名詞-一般,,,混,,イワガキスフレ,(R 岩牡蠣スフレ),イワガキスフレ,イワガキスフレ,443.322,456.022,454.09,456.022,1,B
C001_003,1494,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,443.322,456.022,454.09,456.022,0,I
C001_003,1495,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か。,カ,カ,443.322,456.022,454.09,456.022,0,I
C001_003,1496,B,IC02_夏樹,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,450.731,451.499,450.731,451.499,0,B
C001_003,1497,B,IC02_夏樹,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,452.101,453.161,452.101,453.161,0,B
C001_003,1498,B,IC02_夏樹,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,455.081,455.913,455.081,455.913,0,B
C001_003,1499,B,IC02_夏樹,岩牡蠣スフレ,イワガキスフレ,岩牡蠣スフレ,名詞-普通名詞-一般,,,混,,イワガキスフレ,(L (R 岩牡蠣スフレ),イワガキスフレ,イワガキスフレ,455.913,458.788,455.913,457.413,1,B
C001_003,1500,I,IC02_夏樹,さ,サ,さ,助詞-終助詞,,,和,,サ,さ),サ,サ,455.913,458.788,455.913,457.413,0,I
C001_003,1501,I,IC02_夏樹,ある,アル,有る,動詞-一般,五段-ラ行,終止形-一般,和,,アル,(L ある,アル,アル,455.913,458.788,457.905,458.788,0,B
C001_003,1502,I,IC02_夏樹,から,カラ,から,助詞-接続助詞,,,和,,カラ,から)。,カラ,カラ,455.913,458.788,457.905,458.788,0,I
C001_003,1503,B,IC01_玲子,だから,ダカラ,だから,接続詞,,,和,,ダカラ,だから,ダカラ,ダカラ,456.022,457.841,456.022,457.841,0,B
C001_003,1504,I,IC01_玲子,売っ,ウル,売る,動詞-一般,五段-ラ行,連用形-促音便,和,,ウル,売っ,ウッ,ウッ,456.022,457.841,456.022,457.841,0,B
C001_003,1505,I,IC01_玲子,てる,テル,てる,助動詞,下一段-タ行,連体形-一般,和,,テル,てる,テル,テル,456.022,457.841,456.022,457.841,0,I
C001_003,1506,I,IC01_玲子,とこ,トコロ,所,名詞-普通名詞-一般,,,和,,トコ,とこ,トコ,トコ,456.022,457.841,456.022,457.841,0,B
C001_003,1507,I,IC01_玲子,ある,アル,有る,動詞-一般,五段-ラ行,連体形-一般,和,,アル,ある,アル,アル,456.022,457.841,456.022,457.841,0,B
C001_003,1508,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,456.022,457.841,456.022,457.841,0,I
C001_003,1509,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,456.022,457.841,456.022,457.841,0,I
C001_003,1510,I,IC01_玲子,ば,バ,ば,助詞-接続助詞,,,和,,バ,ば,バ,バ,456.022,457.841,456.022,457.841,0,I
C001_003,1511,I,IC01_玲子,みたい,ミタイ,みたい,形状詞-助動詞語幹,,,和,,ミタイ,みたい,ミタイ,ミタイ,456.022,457.841,456.022,457.841,0,I
C001_003,1512,I,IC01_玲子,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な。,ナ,ナ,456.022,457.841,456.022,457.841,0,I
C001_003,1513,B,IC01_玲子,◇,,,形態論情報付与対象外,,,,,,(L ◇),◇,◇,457.841,458.730,457.841,458.730,0,B
C001_003,1514,B,IC01_玲子,売っ,ウル,売る,動詞-一般,五段-ラ行,連用形-促音便,和,,ウル,売っ,ウッ,ウッ,460.276,461.421,460.276,461.421,0,B
C001_003,1515,I,IC01_玲子,てる,テル,てる,助動詞,下一段-タ行,連体形-一般,和,,テル,てる,テル,テル,460.276,461.421,460.276,461.421,0,I
C001_003,1516,I,IC01_玲子,とこ,トコロ,所,名詞-普通名詞-一般,,,和,,トコ,とこ,トコ,トコ,460.276,461.421,460.276,461.421,0,B
C001_003,1517,I,IC01_玲子,ある,アル,有る,動詞-一般,五段-ラ行,終止形-一般,和,,アル,ある,アル,アル,460.276,461.421,460.276,461.421,0,B
C001_003,1518,I,IC01_玲子,し,シ,し,助詞-接続助詞,,,和,,シ,し。,シ,シ,460.276,461.421,460.276,461.421,0,I
C001_003,1519,B,IC02_夏樹,＃＃,,,形態論情報付与対象外,,,,,,(L (X ＃＃))。,＃＃,＃＃,460.877,461.314,460.877,461.314,0,B
C001_003,1520,B,IC01_玲子,みたい,ミタイ,みたい,形状詞-助動詞語幹,,,和,,ミタイ,みたい,ミタイ,ミタイ,461.421,461.858,461.421,461.858,0,B
C001_003,1521,I,IC01_玲子,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な。,ナ,ナ,461.421,461.858,461.421,461.858,0,I
C001_003,1522,B,IC02_夏樹,いや,イヤ,いや,感動詞-一般,,,和,,イヤ,(L いや)。,イヤ,イヤ,461.928,462.257,461.928,462.257,0,B
C001_003,1523,B,IC02_夏樹,岩牡蠣スフレ,イワガキスフレ,岩牡蠣スフレ,名詞-普通名詞-一般,,,混,,イワガキスフレ,(R 岩牡蠣スフレ:),イワガキスフレ,イワガキスフレー,464.190,468.993,464.190,467.084,1,B
C001_003,1524,I,IC02_夏樹,は,ハ,は,助詞-係助詞,,,和,,ハ,は: ,ワ,ワー,464.190,468.993,464.190,467.084,0,I
C001_003,1525,I,IC02_夏樹,ドゥ,,,言いよどみ,,,,,,(D ドゥ),ドゥ,ドゥ,464.190,468.993,464.190,467.084,0,B
C001_003,1526,I,IC02_夏樹,あれ,アレ,彼れ,代名詞,,,和,,アレ,あれ,アレ,アレ,464.190,468.993,464.190,467.084,0,B
C001_003,1527,I,IC02_夏樹,で,デ,で,助詞-格助詞,,,和,,デ,で:,デ,デー,464.190,468.993,464.190,467.084,0,I
C001_003,1528,I,IC02_夏樹,名物,メイブツ,名物,名詞-普通名詞-一般,,,漢,,メイブツ,(L 名物,メーブツ,メーブツ,464.190,468.993,467.216,468.993,0,B
C001_003,1529,I,IC02_夏樹,ん,ニ,に,助詞-格助詞,,,和,,ン,ん,ン,ン,464.190,468.993,467.216,468.993,0,I
C001_003,1530,I,IC02_夏樹,なる,ナル,成る,動詞-一般,五段-ラ行,終止形-一般,和,,ナル,なる,ナル,ナル,464.190,468.993,467.216,468.993,0,B
C001_003,1531,I,IC02_夏樹,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,464.190,468.993,467.216,468.993,0,I
C001_003,1532,I,IC02_夏樹,思う,オモウ,思う,動詞-一般,五段-ワア行,終止形-一般,和,,オモウ,思う,オモウ,オモウ,464.190,468.993,467.216,468.993,0,B
C001_003,1533,I,IC02_夏樹,けど,ケレド,けれど,助詞-接続助詞,,,和,,ケド,けど)。,ケド,ケド,464.190,468.993,467.216,468.993,0,I
C001_003,1534,B,IC01_玲子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,465.583,466.457,465.583,466.457,0,B
C001_003,1535,B,IC01_玲子,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,467.608,468.495,467.608,468.495,0,B
C001_003,1536,B,IC02_夏樹,それ,ソレ,其れ,代名詞,,,和,,ソレ,それ,ソレ,ソレ,468.993,470.837,468.993,469.15,0,B
C001_003,1537,I,IC02_夏樹,広げよう,ヒロゲル,広げる,動詞-一般,下一段-ガ行,意志推量形,和,,ヒロゲル,広げよう,ヒロゲヨー,ヒロゲヨー,468.993,470.837,469.365,470.837,0,B
C001_003,1538,I,IC02_夏樹,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,468.993,470.837,469.365,470.837,0,I
C001_003,1539,I,IC02_夏樹,思っ,オモウ,思う,動詞-一般,五段-ワア行,連用形-促音便,和,,オモウ,思っ,オモッ,オモッ,468.993,470.837,469.365,470.837,0,B
C001_003,1540,I,IC02_夏樹,たら,タ,た,助動詞,助動詞-タ,仮定形-一般,和,,タ,たら,タラ,タラ,468.993,470.837,469.365,470.837,0,I
C001_003,1541,I,IC02_夏樹,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,468.993,470.837,469.365,470.837,0,I
C001_003,1542,B,IC02_夏樹,特産物,トクサンブツ,特産物,名詞-普通名詞-一般,,,漢,,トクサンブツ,特産物,トクサンブツ,トクサンブツ,470.837,471.999,470.837,471.999,0,B
C001_003,1543,I,IC02_夏樹,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を。,オ,オ,470.837,471.999,470.837,471.999,0,I
C001_003,1544,B,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう,ソー,ソー,471.098,473.432,471.098,473.432,0,B
C001_003,1545,I,IC01_玲子,な,ダ,だ,助動詞,助動詞-ダ,連体形-一般,和,,ダ,な,ナ,ナ,471.098,473.432,471.098,473.432,0,I
C001_003,1546,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,471.098,473.432,471.098,473.432,0,I
C001_003,1547,I,IC01_玲子,よ,ヨ,よ,助詞-終助詞,,,和,,ヨ,よ,ヨ,ヨ,471.098,473.432,471.098,473.432,0,I
C001_003,1548,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,471.098,473.432,471.098,473.432,0,I
C001_003,1549,B,IC02_夏樹,たぶん,タブン,多分,副詞,,,漢,,タブン,たぶん,タブン,タブン,472.811,475.096,472.811,473.293,0,B
C001_003,1550,I,IC02_夏樹,ブルーベリー,ブルーベリー,ブルーベリー,名詞-普通名詞-一般,,,外,blueberry,ブルーベリー,ブルーベリー,ブルーベリー,ブルーベリー,472.811,475.096,473.796,475.096,0,B
C001_003,1551,I,IC02_夏樹,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,472.811,475.096,473.796,475.096,0,I
C001_003,1552,I,IC02_夏樹,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,472.811,475.096,473.796,475.096,0,I
C001_003,1553,I,IC02_夏樹,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,472.811,475.096,473.796,475.096,0,I
C001_003,1554,I,IC02_夏樹,ほう,ホウ,方,名詞-普通名詞-一般,,,漢,,ホウ,ほう,ホー,ホー,472.811,475.096,473.796,475.096,0,B
C001_003,1555,I,IC02_夏樹,が,ガ,が,助詞-格助詞,,,和,,ガ,が。,ガ,ガ,472.811,475.096,473.796,475.096,0,I
C001_003,1556,B,IC01_玲子,なん,ナニ,何,代名詞,,,和,,ナン,なん,ナン,ナン,473.816,474.332,473.816,474.332,0,B
C001_003,1557,I,IC01_玲子,か,カ,か,助詞-副助詞,,,和,,カ,か,カ,カ,473.816,474.332,473.816,474.332,0,I
C001_003,1558,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,473.816,474.332,473.816,474.332,0,I
C001_003,1559,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,474.495,482.926,474.495,476.916,0,B
C001_003,1560,I,IC01_玲子,たぶん,タブン,多分,副詞,,,漢,,タブン,たぶん:,タブン,タブンー,474.495,482.926,474.495,476.916,0,B
C001_003,1561,I,IC01_玲子,体,テイ,体,名詞-普通名詞-一般,,,漢,,テイ,(Y テー|体),テー,テー,474.495,482.926,474.495,476.916,0,B
C001_003,1562,I,IC01_玲子,として,トシテ,として,助詞-格助詞,,,和,,トシテ,として,トシテ,トシテ,474.495,482.926,474.495,476.916,0,I
C001_003,1563,I,IC01_玲子,は,ハ,は,助詞-係助詞,,,和,,ハ,は:,ワ,ワー,474.495,482.926,474.495,476.916,0,I
C001_003,1564,I,IC01_玲子,あーの,アノ,あの,感動詞-フィラー,,,和,,アーノ,(F あーの:),アーノ,アーノー,474.495,482.926,477.42,478.283,0,B
C001_003,1565,I,IC01_玲子,たぶん,タブン,多分,副詞,,,漢,,タブン,たぶん,タブン,タブン,474.495,482.926,479.185,482.926,0,B
C001_003,1566,I,IC01_玲子,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね ,ネ,ネ,474.495,482.926,479.185,482.926,0,I
C001_003,1567,I,IC01_玲子,協力隊,キョウリョクタイ,協力隊,名詞-普通名詞-一般,,,漢,,キョウリョクタイ,協力隊,キョーリョクタイ,キョーリョクタイ,474.495,482.926,479.185,482.926,0,B
C001_003,1568,I,IC01_玲子,の,ノ,の,助詞-格助詞,,,和,,ノ,の,ノ,ノ,474.495,482.926,479.185,482.926,0,I
C001_003,1569,I,IC01_玲子,女子,ジョシ,女子,名詞-普通名詞-一般,,,漢,,ジョシ,女子,ジョシ,ジョシ,474.495,482.926,479.185,482.926,0,B
C001_003,1570,I,IC01_玲子,が,ガ,が,助詞-格助詞,,,和,,ガ,が,ガ,ガ,474.495,482.926,479.185,482.926,0,I
C001_003,1571,I,IC01_玲子,やり,ヤル,遣る,動詞-一般,五段-ラ行,連用形-一般,和,,ヤル,やり,ヤリ,ヤリ,474.495,482.926,479.185,482.926,0,B
C001_003,1572,I,IC01_玲子,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,474.495,482.926,479.185,482.926,0,I
C001_003,1573,I,IC01_玲子,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,474.495,482.926,479.185,482.926,0,I
C001_003,1574,I,IC01_玲子,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,474.495,482.926,479.185,482.926,0,I
C001_003,1575,I,IC01_玲子,ゆう,イウ,言う,動詞-一般,五段-ワア行,連体形-一般,和,,ユウ,ゆう,ユー,ユー,474.495,482.926,479.185,482.926,0,B
C001_003,1576,I,IC01_玲子,作り,ツクリ,作り,名詞-普通名詞-一般,,,和,,ツクリ,作り,ツクリ,ツクリ,474.495,482.926,479.185,482.926,0,B
C001_003,1577,I,IC01_玲子,に,ニ,に,助詞-格助詞,,,和,,ニ,に,ニ,ニ,474.495,482.926,479.185,482.926,0,I
C001_003,1578,I,IC01_玲子,し,スル,する,動詞-一般,サ行変格,連用形-一般,和,,スル,し,シ,シ,474.495,482.926,479.185,482.926,0,B
C001_003,1579,I,IC01_玲子,たい,タイ,たい,助動詞,助動詞-タイ,連体形-一般,和,,タイ,たい,タイ,タイ,474.495,482.926,479.185,482.926,0,I
C001_003,1580,I,IC01_玲子,んだ,ノダ,のだ,助動詞,助動詞-ダ,終止形-一般,和,,ンダ,んだ,ンダ,ンダ,474.495,482.926,479.185,482.926,0,I
C001_003,1581,I,IC01_玲子,と,ト,と,助詞-格助詞,,,和,,ト,と,ト,ト,474.495,482.926,479.185,482.926,0,I
C001_003,1582,I,IC01_玲子,思う,オモウ,思う,動詞-一般,五段-ワア行,終止形-一般,和,,オモウ,思う。,オモウ,オモウ,474.495,482.926,479.185,482.926,0,B
C001_003,1583,B,IC02_夏樹,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,475.326,475.682,475.326,475.682,0,B
C001_003,1584,B,IC02_夏樹,うーん,ウン,うん,感動詞-一般,,,和,,ウーン,うーん。,ウーン,ウーン,482.371,482.916,482.371,482.916,0,B
C001_003,1585,B,IC02_夏樹,だろう,ダ,だ,助動詞,助動詞-ダ,意志推量形,和,,ダ,だろう,ダロー,ダロー,482.916,484.043,482.916,484.043,0,B
C001_003,1586,I,IC02_夏樹,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね:。,ネ,ネー,482.916,484.043,482.916,484.043,0,I
C001_003,1587,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,483.314,483.808,483.314,483.808,0,B
C001_003,1588,B,IC01_玲子,広報的,コウホウテキ,広報的,形状詞-一般,,,漢,,コウホウテキ,広報的,コーホーテキ,コーホーテキ,483.808,484.801,483.808,484.801,0,B
C001_003,1589,I,IC01_玲子,に,ダ,だ,助動詞,助動詞-ダ,連用形-ニ,和,,ダ,に。,ニ,ニ,483.808,484.801,483.808,484.801,0,I
C001_003,1590,B,IC02_夏樹,コンセプト,コンセプト,コンセプト,名詞-普通名詞-一般,,,外,concept,コンセプト,コンセプト,コンセプト,コンセプト,484.043,486.451,484.043,486.451,0,B
C001_003,1591,I,IC02_夏樹,を,ヲ,を,助詞-格助詞,,,和,,ヲ,を,オ,オ,484.043,486.451,484.043,486.451,0,I
C001_003,1592,I,IC02_夏樹,考え,カンガエル,考える,動詞-一般,下一段-ア行,連用形-一般,和,,カンガエル,考え,カンガエ,カンガエ,484.043,486.451,484.043,486.451,0,B
C001_003,1593,I,IC02_夏樹,まし,マス,ます,助動詞,助動詞-マス,連用形-一般,和,,マス,まし,マシ,マシ,484.043,486.451,484.043,486.451,0,I
C001_003,1594,I,IC02_夏樹,た,タ,た,助動詞,助動詞-タ,終止形-一般,和,,タ,た,タ,タ,484.043,486.451,484.043,486.451,0,I
C001_003,1595,I,IC02_夏樹,って,ッテ,って,助詞-副助詞,,,和,,ッテ,って,ッテ,ッテ,484.043,486.451,484.043,486.451,0,I
C001_003,1596,I,IC02_夏樹,ゆっ,イウ,言う,動詞-一般,五段-ワア行,連用形-促音便,和,,ユウ,ゆっ,ユッ,ユッ,484.043,486.451,484.043,486.451,0,B
C001_003,1597,I,IC02_夏樹,て,テ,て,助詞-接続助詞,,,和,,テ,て,テ,テ,484.043,486.451,484.043,486.451,0,I
C001_003,1598,I,IC02_夏樹,ね,ネ,ね,助詞-終助詞,,,和,,ネ,ね。,ネ,ネ,484.043,486.451,484.043,486.451,0,I
C001_003,1599,B,IC01_玲子,うん,ウン,うん,感動詞-一般,,,和,,ウン,うん。,ウン,ウン,484.801,485.286,484.801,485.286,0,B
C001_003,1600,B,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,485.573,487.090,485.573,487.090,0,B
C001_003,1601,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,485.573,487.090,485.573,487.090,0,B
C001_003,1602,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう ,ソー,ソー,485.573,487.090,485.573,487.090,0,B
C001_003,1603,I,IC01_玲子,そう,ソウ,そう,副詞,,,和,,ソウ,そう:。,ソー,ソー,485.573,487.090,485.573,487.090,0,B
C001_003,1604,B,IC01_玲子,で,デ,で,接続詞,,,和,,デ,で ,デ,デ,487.748,495.164,487.748,490.276,0,B
C001_003,1605,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,も:う ,モー,モーオ,487.748,495.164,487.748,490.276,0,B
C001_003,1606,I,IC01_玲子,でも,デモ,でも,接続詞,,,和,,デモ,でも:,デモ,デモー,487.748,495.164,487.748,490.276,0,B
C001_003,1607,I,IC01_玲子,もう,モウ,もう,副詞,,,和,,モウ,もう,モー,モー,487.748,495.164,487.748,490.276,0,B
